prefix,key,s3_uri,size,last_modified
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260407/primera/aviso_primera_20260407_primera_020945.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260407/primera/aviso_primera_20260407_primera_020945.pdf,205324,2026-04-23T02:09:46+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260407/primera/aviso_primera_20260407_primera_020946.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260407/primera/aviso_primera_20260407_primera_020946.pdf,196441,2026-04-23T02:09:47+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260407/primera/aviso_primera_20260407_primera_020948.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260407/primera/aviso_primera_20260407_primera_020948.pdf,196290,2026-04-23T02:09:49+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260407?anexos=1/primera/aviso_primera_20260407?anexos=1_primera_020943.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260407?anexos=1/primera/aviso_primera_20260407?anexos=1_primera_020943.pdf,205324,2026-04-23T03:08:02+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020418.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020418.pdf,197431,2026-04-23T02:04:19+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020421.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020421.pdf,199615,2026-04-23T02:04:22+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020424.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020424.pdf,197561,2026-04-23T02:04:25+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020426.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020426.pdf,200854,2026-04-23T02:04:27+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020427.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020427.pdf,195995,2026-04-23T02:04:28+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020430.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020430.pdf,193807,2026-04-23T02:04:31+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020431.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020431.pdf,194325,2026-04-23T02:04:32+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020433.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020433.pdf,196566,2026-04-23T02:04:34+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020434.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020434.pdf,196645,2026-04-23T02:04:35+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020436.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020436.pdf,194392,2026-04-23T02:04:37+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020437.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020437.pdf,193836,2026-04-23T02:04:38+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020439.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020439.pdf,196597,2026-04-23T02:04:40+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020442.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020442.pdf,195336,2026-04-23T02:04:43+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020444.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_020444.pdf,197455,2026-04-23T02:04:45+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_055959.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_055959.pdf,197437,2026-04-22T06:00:00+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060002.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060002.pdf,199603,2026-04-22T06:00:03+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060005.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060005.pdf,197573,2026-04-22T06:00:06+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060007.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060007.pdf,200866,2026-04-22T06:00:08+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060008.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060008.pdf,196011,2026-04-22T06:00:09+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060011.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060011.pdf,193795,2026-04-22T06:00:12+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060013.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060013.pdf,194337,2026-04-22T06:00:14+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060014.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060014.pdf,196578,2026-04-22T06:00:15+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060016.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060016.pdf,196621,2026-04-22T06:00:17+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060017.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060017.pdf,194386,2026-04-22T06:00:18+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060019.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060019.pdf,197089,2026-04-22T06:00:20+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060020.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060020.pdf,193840,2026-04-22T06:00:21+00:00
