prefix,key,s3_uri,size,last_modified
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021908.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021908.pdf,58327,2026-04-17T02:19:09+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021909.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021909.pdf,46429,2026-04-17T02:19:10+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021910.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021910.pdf,60343,2026-04-17T02:19:11+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021911.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021911.pdf,119375,2026-04-17T02:19:13+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021913.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021913.pdf,2411743,2026-04-17T02:19:14+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021914.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021914.pdf,97019,2026-04-17T02:19:15+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021915.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021915.pdf,67254,2026-04-17T02:19:16+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021916.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021916.pdf,104273,2026-04-17T02:19:17+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021917.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021917.pdf,60943,2026-04-17T02:19:18+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021918.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021918.pdf,2824364,2026-04-17T02:19:19+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021919.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021919.pdf,55427,2026-04-17T02:19:20+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021920.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021920.pdf,929080,2026-04-17T02:19:21+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021921.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021921.pdf,2431418,2026-04-17T02:19:23+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021923.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021923.pdf,55433,2026-04-17T02:19:24+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021924.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021924.pdf,109601,2026-04-17T02:19:25+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021925.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021925.pdf,57305,2026-04-17T02:19:26+00:00
