prefix,key,s3_uri,size,last_modified
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013325.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013325.pdf,71287,2026-04-23T01:33:26+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013326.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013326.pdf,148404,2026-04-23T01:33:28+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013327.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013327.pdf,278100,2026-04-23T01:33:28+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013328.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013328.pdf,35707,2026-04-23T01:33:30+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013329.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013329.pdf,956277,2026-04-23T01:33:31+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013330.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013330.pdf,215191,2026-04-23T01:33:31+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013331.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013331.pdf,62117,2026-04-23T01:33:33+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013332.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013332.pdf,81783,2026-04-23T01:33:34+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013333.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013333.pdf,35843,2026-04-23T01:33:34+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013334.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013334.pdf,417308,2026-04-23T01:33:35+00:00
